recipe_id,search_term
203051,baked
203051,low-carb
203051,dinner
203051,southern
223090,dinner
223090,italian
272515,dinner
272515,low-carb
272515,chicken
295701,vegetarian
295701,vegan
338977,dinner
338977,low-sodium
338977,low-carb
453684,appetizer
453684,dinner
453684,low-sodium
453684,snack
366125,vegetarian
366125,chicken
371396,dinner
438049,side
438049,salad
491238,fish
491238,dinner
516697,side
45476,dessert
45476,pie
45476,dinner
49332,dinner
49332,chicken
98748,low-calorie
98748,lunch
98748,low-sodium
98748,low-carb
114295,salad
120949,appetizer
120949,pizza
145047,dessert
145047,low-sodium
153620,appetizer
153620,low-carb
122435,cookie
122435,dessert
161477,dinner
161477,lunch
203722,casserole
203722,dinner
266314,appetizer
266314,low-carb
268972,side
276673,healthy
276673,dessert
276673,fish
276673,low-fat
276673,dinner
303517,dinner
317097,dinner
332061,dessert
332061,side
334102,jamaican
357808,cake
357808,dessert
365485,diabetic
365485,low-calorie
365485,lunch
365485,low-sodium
365485,italian
365485,low-carb
365485,dinner
413484,dinner
413484,low-carb
413484,chicken
425794,side
425794,low-calorie
453366,breakfast
459808,dessert
459808,dinner
459808,low-sodium
459808,italian
464509,appetizer
464509,dinner
484967,dinner
489646,low-calorie
489646,low-sodium
489646,healthy
489646,dessert
489646,low-fat
521699,snack
532399,dessert
26902,mexican
26902,vegetarian
48872,soup
57871,healthy
57871,low-calorie
57871,salad
131694,dessert
131694,chinese
131694,dinner
133256,dessert
133256,low-sodium
150086,diabetic
150086,low-calorie
150086,low-sodium
150086,healthy
150086,low-carb
150086,low-fat
150086,dinner
184304,dinner
184304,chicken
208557,dessert
251959,healthy
251959,low-fat
251959,low-calorie
251959,dinner
258662,dinner
258662,italian
258662,chicken
277209,dinner
277209,vegetarian
283803,dinner
335258,cookie
335258,dessert
457645,low-calorie
457645,healthy
457645,mexican
457645,low-fat
457645,dinner
457645,soup
457645,chicken
506153,southern
506153,sandwich
506153,lunch
510975,dessert
510975,pie
522502,bread
522502,healthy
522502,low-fat
522502,low-sodium
530649,dessert
530649,pie
25741,side
25741,dinner
25741,lactose-free
25741,noodles
64858,pizza
64858,dinner
64858,southern
64858,barbecue
64858,chicken
85327,dessert
85327,low-sodium
85327,vegetarian
90839,vegetarian
90839,vegan
100732,healthy
100732,dinner
100732,low-calorie
100732,chicken
111375,dessert
118344,low-calorie
118344,healthy
118344,pizza
118344,low-fat
118344,dinner
135397,low-sodium
135397,lunch
135397,vegetarian
135397,appetizer
135397,snack
158288,appetizer
159465,soup
159465,noodles
159465,chicken
207862,dinner
207862,italian
207862,chicken
218440,dessert
218440,vegetarian
234516,fish
234516,gluten-free
234516,dinner
234516,chinese
234516,lactose-free
246865,dinner
253427,low-sodium
253427,low-calorie
253427,vegetarian
253427,low-carb
253427,dinner
94908,dessert
94908,side
94908,dinner
94908,salad
257852,dessert
257852,vegetarian
266382,appetizer
266382,side
266382,dinner
266382,lactose-free
298017,mexican
298017,lunch
298017,snack
298017,dinner
304942,dinner
315187,dinner
315187,chicken
316469,cookie
316469,dessert
336810,side
336810,low-sodium
352253,diabetic
352253,low-fat
352253,lunch
352253,dinner
355631,side
387007,french
387007,breakfast
387007,dinner
387007,low-carb
423915,low-calorie
423915,low-sodium
423915,vegetarian
423915,healthy
423915,low-fat
423915,breakfast
429114,dinner
429114,italian
429114,pasta
430432,rice
430432,vegetarian
430432,lunch
430432,salad
443385,rice
443385,dinner
443385,lunch
36589,low-sodium
36589,low-carb
36589,appetizer
36589,dinner
36589,indonesian
36589,beef
454096,soup
454096,vegetarian
454096,vegan
458543,thai
458543,dinner
458543,chicken
464293,low-sodium
464293,vegetarian
464293,baked
464293,healthy
464293,dessert
464293,vegan
527325,pizza
527325,dinner
41892,dinner
41892,low-calorie
41892,low-carb
41892,chicken
51325,cookie
51325,dessert
74616,appetizer
74616,vegetarian
75275,low-calorie
75275,low-sodium
75275,lunch
75275,healthy
75275,appetizer
75275,side
75275,low-fat
75275,dinner
75275,breakfast
75275,snack
112831,soup
114423,side
114423,low-sodium
130633,low-sodium
140033,bread
140033,vegetarian
153909,vegetarian
153909,vegan
198484,low-calorie
198484,low-sodium
198484,vegetarian
198484,healthy
198484,low-fat
198484,vegan
204849,dessert
204849,dinner
236305,dessert
236305,low-sodium
249908,breakfast
249908,low-calorie
249908,low-sodium
249908,low-carb
252924,diabetic
252924,vegetarian
252924,baked
252924,greek
252924,dinner
259186,healthy
259186,low-calorie
259186,low-sodium
259186,low-carb
280935,low-calorie
280935,healthy
280935,low-carb
280935,mexican
280935,low-fat
280935,dinner
343419,cookie
343419,dessert
351652,low-calorie
351652,dinner
351652,low-sodium
351652,low-carb
362319,side
372894,salad
375027,dinner
375027,chicken
379951,dessert
389287,breakfast
389287,bread
389287,dessert
403046,side
403046,casserole
403046,dinner
425842,dinner
467911,appetizer
467911,dinner
477790,side
509861,side
509861,dinner
528179,dinner
528179,low-carb
19084,cookie
19084,dessert
40299,dessert
40299,gluten-free
40299,low-sodium
40299,german
51935,low-sodium
62258,dinner
62258,low-calorie
65133,southern
65133,dinner
65133,creole
76095,dessert
76095,low-sodium
93507,dinner
93507,chicken
114831,dinner
123936,dessert
123936,dinner
123936,low-sodium
130073,dinner
130073,low-carb
130073,chicken
138647,lunch
138647,english
138647,fish
138647,dinner
138647,irish
153793,dinner
153793,baked
179851,appetizer
179851,dinner
199341,fish
199341,low-calorie
199341,dinner
199341,low-carb
202071,low-sodium
202071,healthy
202071,dessert
202071,low-fat
202071,dinner
213760,diabetic
213760,lamb
213760,low-calorie
213760,low-sodium
213760,low-carb
213760,dinner
278338,dessert
393043,dessert
393043,pie
393043,low-sodium
421953,appetizer
421953,pizza
421953,dinner
421953,low-carb
261972,low-calorie
261972,low-sodium
261972,dessert
261972,healthy
261972,low-carb
261972,low-fat
261972,southern
440533,dinner
440533,low-carb
440533,chicken
453484,dessert
454376,dinner
454376,shrimp
460568,roast
460568,low-calorie
460568,low-carb
460568,low-fat
460568,dinner
460568,beef
476671,rice
476671,dinner
476671,noodles
476671,chicken
500872,healthy
500872,low-fat
500872,vegetarian
500872,dinner
15380,dinner
17349,low-sodium
17349,low-carb
28743,vegetarian
28743,lunch
28743,english
28743,bread
28743,scottish
31919,pork
31919,dinner
43863,cake
43863,dessert
43863,low-sodium
61316,indian
61316,dinner
61316,lunch
61316,chicken
81363,appetizer
85551,low-carb
85551,appetizer
85551,dinner
85551,spanish
85551,chicken
99067,soup
99067,low-calorie
99067,low-carb
104084,lunch
104084,sandwich
104084,snack
113273,appetizer
113273,mexican
113273,lunch
135365,roast
135365,vegetarian
135365,salad
135365,side
135365,dinner
147074,dinner
147074,soup
147510,lunch
147510,shrimp
155513,low-calorie
155513,low-sodium
155513,vegetarian
155513,dessert
155513,healthy
155513,appetizer
155513,low-fat
155513,dinner
174179,healthy
174179,pork
174179,dinner
174179,low-sodium
214039,bread
219240,casserole
219240,dinner
233482,side
233482,italian
253852,low-calorie
253852,low-sodium
253852,low-carb
253852,dinner
253852,chicken
257571,low-calorie
257571,low-sodium
257571,healthy
257571,side
257571,low-fat
38129,low-calorie
38129,low-sodium
38129,salad
38129,healthy
38129,egyptian
38129,side
38129,gluten-free
38129,dinner
260089,healthy
260089,low-fat
260089,low-calorie
260089,barbecue
285673,low-calorie
285673,low-carb
285673,low-sodium
285673,vegetarian
357329,seafood
357329,dinner
361942,sandwich
361942,lunch
361942,salad
368138,diabetic
368138,low-calorie
368138,low-sodium
368138,healthy
368138,low-carb
368138,soup
375319,dessert
382517,dinner
382517,lunch
391211,dinner
399125,dinner
399125,low-sodium
399125,low-carb
399125,chicken
413984,low-calorie
413984,healthy
413984,low-carb
413984,low-fat
413984,soup
469447,cake
469447,dessert
469447,dinner
469447,low-sodium
492951,breakfast
507340,lunch
512383,french
512383,dinner
512383,spanish
512383,lunch
526086,side
534363,low-calorie
534363,low-sodium
534363,low-carb
534363,appetizer
534363,pizza
534363,dinner
19846,bread
19846,italian
19846,salad
51065,cake
51065,dessert
56792,dessert
97553,dessert
97553,lunch
97553,snack
122810,southern
122810,dinner
122810,pasta
122810,dessert
137580,dessert
137580,dinner
137580,italian
166948,dinner
166948,caribbean
188325,dinner
188325,chicken
199937,casserole
199937,dinner
199937,low-carb
199937,chicken
226459,southern
226459,side
226459,low-calorie
226459,low-carb
228854,chinese
228854,dinner
228854,beef
257807,salad
97368,dinner
97368,chicken
308889,breakfast
308889,quick
308889,bread
308889,lunch
309845,vegetarian
309845,low-fat
309845,breakfast
309845,lactose-free
309845,vegan
316554,low-calorie
316554,quick
316554,healthy
316554,stew
316554,low-carb
316554,low-fat
316554,dinner
339223,dinner
346217,breakfast
361231,breakfast
361231,dinner
368596,vegetarian
368596,vegan
370264,mexican
370264,low-calorie
370264,low-sodium
386158,appetizer
410648,chicken
416174,dinner
416174,chicken
453217,soup
453217,low-calorie
453217,low-carb
488146,cookie
488146,dessert
506274,pizza
506274,dinner
506274,italian
515159,appetizer
515372,low-calorie
515372,salad
517594,healthy
517594,breakfast
528531,cake
528531,dessert
7015,breakfast
14016,southern
14016,dinner
16723,pork
16723,dinner
16723,low-calorie
16723,low-carb
26110,southern
26110,diabetic
31811,mexican
31811,low-calorie
31811,vegetarian
31811,low-carb
364165,pie
364165,dinner
364165,italian
364165,pizza
43671,side
43671,vegetarian
67720,dessert
67720,pie
67720,low-sodium
88127,diabetic
88127,low-calorie
88127,low-sodium
88127,vegetarian
88127,healthy
88127,low-fat
88127,breakfast
171463,mexican
179572,fat-free
179572,healthy
179572,low-fat
179572,bread
179572,dairy-free
179572,lactose-free
213233,barbecue
219124,mexican
219124,chicken
219124,salad
254275,fish
254275,dinner
254275,low-carb
269324,bread
272432,dessert
272432,low-calorie
272432,low-sodium
307028,cake
307028,dessert
331630,dinner
331630,low-carb
341589,dessert
349389,indian
349389,low-calorie
349389,low-carb
382205,dinner
395649,healthy
395649,low-fat
395649,low-calorie
395649,low-carb
416332,appetizer
416332,dessert
431007,dinner
454570,gluten-free
454570,lunch
454570,bread
454570,snack
485877,sandwich
485877,beef
485877,lunch
499503,low-calorie
499503,soup
499503,low-sodium
499503,low-carb
517200,appetizer
517200,side
517200,baked
232060,low-calorie
232060,lunch
232060,low-sodium
232060,low-carb
232060,breakfast
232061,vegetarian
232061,salad
412971,dinner
232063,side
232063,rice
232063,vegetarian
232063,salad
187238,low-calorie
187238,low-sodium
187238,healthy
187238,low-carb
187238,low-fat
202481,low-carb
202481,salad
216528,dessert
216528,dinner
232106,side
232106,vegetarian
232106,baked
232109,low-calorie
232109,low-sodium
232109,dessert
232109,low-carb
232109,dinner
232110,breakfast
232110,caribbean
232110,dessert
232112,fish
232112,dinner
232062,thai
232062,appetizer
232062,side
232062,gluten-free
232062,dinner
232062,fish
232062,lactose-free
232062,chicken
3609,dessert
3609,pie
42952,dinner
97052,side
97052,low-sodium
116982,mexican
116982,side
116982,rice
116982,dinner
123888,salad
185368,breakfast
185368,dinner
185368,baked
237674,sandwich
284407,low-carb
292720,healthy
292720,bread
307805,side
315718,healthy
315718,low-calorie
315718,salad
335733,breakfast
335733,gluten-free
335733,lactose-free
342635,dessert
387758,low-sodium
387758,vegetarian
387758,pasta
387758,healthy
387758,dinner
426394,pork
426394,dinner
434749,low-calorie
434749,low-sodium
434749,vegetarian
434749,healthy
434749,low-fat
434749,breakfast
434749,snack
442708,dessert
442708,gluten-free
442708,rice
442708,vegetarian
458909,southern
458909,bread
481028,appetizer
511428,breakfast
511428,bread
512962,breakfast
512962,gluten-free
512962,snack
524173,casserole
524173,dinner
524173,low-carb
526196,dinner
526196,low-carb
526196,baked
112242,healthy
112242,dinner
112242,low-calorie
112242,low-carb
141671,dinner
141671,low-carb
141671,chicken
152270,soup
152270,beef
169398,dinner
185731,dinner
204945,low-sodium
205223,cookie
205223,dessert
210739,cake
210739,dessert
237163,diabetic
237163,vegetarian
237163,lunch
237163,salad
237163,dinner
249124,dinner
249124,chicken
286124,dinner
286124,low-sodium
286124,chicken
302409,vegetarian
302409,mexican
302409,dinner
302409,soup
302409,vegan
312584,indian
320586,dessert
320586,dinner
320586,vegetarian
320586,vegan
397444,breakfast
439364,low-sodium
439364,vegetarian
442103,dinner
426172,healthy
426172,bread
426172,lactose-free
487381,appetizer
487381,low-calorie
487381,vegetarian
487381,low-carb
499990,dinner
506466,cookie
506466,dessert
508516,dinner
523572,breakfast
523572,casserole
523572,dinner
536858,low-calorie
536858,low-sodium
536858,low-carb
536858,dinner
536858,southern
536858,chicken
84612,dessert
84612,dinner
84612,italian
13041,dessert
13041,lebanese
13041,dinner
18978,dinner
18978,chicken
25976,diabetic
25976,low-sugar
25976,breakfast
25976,dinner
46456,pork
46456,dinner
51356,dessert
69474,rice
69474,vegetarian
69474,side
69474,dinner
69474,vegan
91681,low-calorie
91681,healthy
91681,low-carb
91681,gluten-free
91681,beef
91681,southern
91681,soup
91681,lactose-free
103852,dessert
103852,pudding
103852,low-sodium
39446,low-sodium
39446,vegetarian
39446,lunch
39446,healthy
39446,egyptian
39446,dinner
163764,low-calorie
163764,low-sodium
163764,vegetarian
163764,dessert
163764,healthy
163764,low-fat
163764,vegan
171841,dessert
171841,pie
171841,dinner
171841,cake
171841,chicken
178944,dessert
178944,healthy
178944,dinner
178944,cake
178944,pudding
223021,appetizer
223021,french
223021,dinner
227257,healthy
227257,low-fat
227257,bread
231521,italian
231521,low-calorie
231521,low-sodium
231521,healthy
231521,low-carb
233484,low-calorie
233484,low-sodium
233484,vegetarian
233484,caribbean
233484,low-carb
233484,side
233484,cuban
253288,dinner
253288,lunch
258397,dessert
258397,sandwich
268446,appetizer
268446,lunch
268446,snack
268446,dinner
295792,french
311407,chicken
311407,dinner
311407,salad
332051,dinner
339828,dinner
339828,chicken
432395,dinner
432395,salad
344382,dessert
344382,pie
344382,vegetarian
359986,dessert
379178,appetizer
426154,pork
426154,low-carb
430990,low-calorie
430990,low-sodium
430990,salad
430990,healthy
430990,low-carb
430990,side
431765,fish
449665,dinner
449665,salad
453145,healthy
453145,low-calorie
453145,low-fat
453145,low-sodium
479629,breakfast
483468,appetizer
483468,dinner
485718,dinner
485718,sandwich
485718,lunch
521337,healthy
521337,low-fat
521337,low-calorie
35744,dessert
35744,pudding
64508,dessert
64508,low-sodium
64508,salad
95733,vegetarian
95733,lunch
95733,salad
95733,indian
95733,gluten-free
95733,dinner
95733,snack
156546,low-calorie
156546,low-carb
173467,dinner
300029,japanese
310586,dinner
310586,beef
310586,salad
314411,cake
314411,dessert
314411,dinner
321138,cake
321138,dessert
323641,barbecue
325808,low-calorie
325808,salad
325808,healthy
325808,side
325808,gluten-free
325808,low-fat
336835,side
336835,caribbean
336835,rice
336835,low-sodium
63705,dessert
63705,indian
63705,dinner
63705,vegetarian
338145,side
338145,casserole
338145,dinner
343946,low-calorie
343946,healthy
343946,low-carb
343946,low-fat
343946,dinner
343946,chicken
347750,lunch
347750,appetizer
347750,mexican
347750,snack
347750,shrimp
349958,appetizer
349958,low-sodium
349958,low-carb
473418,cajun
473418,low-carb
473418,appetizer
473418,dinner
473418,southern
473418,shrimp
481803,lunch
481803,chicken
494826,dinner
494826,chicken
496205,lunch
498161,dinner
498161,low-carb
498161,japanese
525063,casserole
525063,low-calorie
525063,dinner
525063,low-sodium
5190,dinner
40122,dinner
40122,low-carb
40122,chicken
22686,dinner
22686,vegetarian
22686,lunch
47948,dinner
47948,low-sodium
59153,breakfast
59153,vegetarian
62277,dinner
62277,barbecue
62277,chicken
109702,low-fat
109702,low-calorie
120182,indian
120182,dinner
120182,vegetarian
174525,healthy
174525,low-calorie
174525,low-sodium
174525,salad
194840,dessert
194840,pie
200430,casserole
200430,dinner
200430,beef
237063,southern
237063,pork
237063,dinner
237063,lactose-free
251790,appetizer
251790,pie
251790,dinner
251790,italian
379415,breakfast
381700,diabetic
381700,low-carb
381700,italian
390397,dessert
390397,vegetarian
411242,dinner
411242,vegetarian
411429,low-carb
427621,dinner
427621,moroccan
427621,chicken
435082,dinner
435082,chicken
438746,dinner
475848,breakfast
497083,breakfast
497083,gluten-free
