recipe_id,ingredient_id
43897,100
134803,100
177952,100
192818,100
195393,100
215510,100
408787,100
452124,100
287531,100
448822,100
461022,100
328749,100
228641,100
443000,100
209866,100
20763,100
76294,100
203412,100
368739,100
486520,100
116063,100
530686,100
158344,100
197143,100
511395,100
73120,100
179255,100
435505,100
251515,100
510032,100
657,100
309926,100
500934,100
15646,100
167181,100
406395,100
494480,100
505389,100
468137,100
287616,100
285794,100
305891,100
100243,100
27827,100
128751,100
465478,100
365581,100
37488,100
214738,100
233778,100
432723,100
436461,100
280508,100
373410,100
172970,100
59816,100
106638,100
492572,100
156723,100
324901,100
299720,100
200425,100
395877,100
442675,100
300181,100
312449,100
62783,100
288128,100
375279,100
502170,100
510700,100
487151,100
18086,100
248248,100
415299,100
274237,100
405286,100
451509,100
56704,100
280496,100
486205,100
141299,100
149086,100
518196,100
536193,100
343382,100
487202,100
442978,100
170609,100
490807,100
278155,100
310498,100
511128,100
1056,100
42557,100
250201,100
264688,100
359242,100
245470,100
395103,100
526107,100
130543,100
97776,100
525347,100
85484,100
403586,100
432754,100
457310,100
500937,100
208000,100
285545,100
287373,100
92355,100
377492,100
340803,100
390670,100
519452,100
391900,100
207402,100
454334,100
56992,100
401161,100
89189,100
97902,100
384035,100
520641,100
58403,100
214048,100
226097,100
170797,100
78901,100
195209,100
223942,100
476890,100
134285,100
274359,100
182218,100
302830,100
524187,100
251314,100
481551,100
309896,100
321409,100
294484,100
352853,100
101612,100
326775,100
7285,100
372375,100
420472,100
474083,100
131731,100
372636,100
91055,100
337948,100
26051,100
414513,100
170543,100
518631,100
87372,100
314937,100
279213,100
486708,100
115695,100
241550,100
394463,100
329115,100
310661,100
260151,100
380461,100
176983,100
366711,100
79965,100
212881,100
337058,100
502840,100
178393,100
422204,100
330727,100
464618,100
122717,100
172999,100
15628,100
47108,100
123811,100
231191,100
353670,100
302748,100
14433,100
46132,100
330162,100
459628,100
286224,100
280005,100
306639,100
324330,100
368293,100
267586,100
153971,100
435199,100
495359,100
180395,100
482195,100
308861,100
536238,100
65341,100
398648,100
232090,101
232095,101
232099,101
294427,101
232045,101
232048,101
190436,101
471446,101
115839,101
160882,101
135977,101
107410,101
27615,101
141963,101
344597,101
139333,101
454419,101
7379,101
410539,101
263589,101
283034,101
276476,101
171145,101
230009,101
397738,101
131694,101
41892,101
75275,101
449262,101
487807,101
310782,101
116434,101
257107,101
128019,101
474182,101
22011,101
72504,101
435505,101
531280,101
406395,101
81587,101
488613,101
240237,101
114113,101
360974,101
40821,101
136816,101
195274,101
29420,101
282901,101
354310,101
258626,101
417061,101
107527,101
384320,101
425742,101
87646,101
131333,101
370148,101
26163,101
411935,101
147163,101
495070,101
370519,101
151787,101
67048,101
493719,101
31378,101
170317,101
329115,101
152218,101
426268,101
275454,101
454142,101
102875,101
111503,101
498808,101
31514,101
232090,102
163370,102
452959,102
481337,102
505681,102
255954,102
223979,102
343562,102
379474,102
297453,102
479637,102
287018,102
172611,102
232090,103
127155,103
489197,103
241335,103
108247,103
14813,103
266003,103
135977,103
305053,103
114139,103
273833,103
214641,103
405539,103
45546,103
452959,103
257171,103
133904,103
297194,103
8170,103
230760,103
353905,103
128581,103
234456,103
410539,103
306392,103
195833,103
144775,103
72805,103
139072,103
20701,103
107792,103
28140,103
142259,103
281849,103
371533,103
224096,103
452318,103
41892,103
17349,103
231521,103
465243,103
116434,103
450734,103
47874,103
87362,103
352973,103
388008,103
33350,103
165951,103
189024,103
288750,103
67548,103
164829,103
203412,103
418291,103
435505,103
388770,103
167181,103
241538,103
406395,103
92718,103
416947,103
469386,103
360392,103
465610,103
136175,103
310696,103
106638,103
300181,103
522869,103
329847,103
288128,103
451665,103
24882,103
504667,103
56704,103
342014,103
37956,103
484695,103
185240,103
195274,103
100780,103
302911,103
62981,103
525347,103
178908,103
278509,103
359217,103
301663,103
22244,103
23579,103
39457,103
322736,103
174002,103
270442,103
251314,103
7285,103
147163,103
301377,103
181070,103
476616,103
283953,103
279213,103
438083,103
191450,103
120439,103
84444,103
303485,103
212881,103
498808,103
172999,103
208473,103
217925,103
198913,103
174,103
232095,104
232095,105
471446,105
214844,105
454915,105
116442,105
64119,105
353893,105
502854,105
262242,105
426268,105
232095,106
232102,106
696,106
248232,106
145160,106
219118,106
342209,106
448298,106
21531,106
45315,106
396934,106
414099,106
463367,106
517876,106
27551,106
116953,106
241335,106
300405,106
207727,106
225171,106
245936,106
327294,106
381108,106
453350,106
57562,106
163370,106
187941,106
217012,106
268321,106
285168,106
317541,106
342650,106
360603,106
92154,106
146041,106
334839,106
365977,106
403147,106
408997,106
8846,106
60876,106
88682,106
90508,106
243889,106
250792,106
264015,106
311010,106
325626,106
462748,106
65447,106
96058,106
124701,106
205535,106
304497,106
14813,106
207684,106
234183,106
347292,106
379216,106
507226,106
303876,106
358321,106
232049,106
232051,106
232052,106
54550,106
307743,106
329598,106
442867,106
467556,106
175042,106
391558,106
406461,106
414715,106
496854,106
107564,106
261427,106
286598,106
471312,106
164143,106
257453,106
310344,106
343099,106
383000,106
164312,106
201322,106
216162,106
67055,106
159265,106
202788,106
310201,106
422652,106
513811,106
11415,106
34031,106
44360,106
397781,106
489851,106
109578,106
267687,106
375905,106
397561,106
401631,106
445732,106
3818,106
27615,106
50874,106
351464,106
354789,106
526022,106
688,106
12572,106
16809,106
26457,106
29269,106
123755,106
139213,106
193874,106
211481,106
294181,106
360733,106
478714,106
490289,106
36254,106
215757,106
229353,106
441733,106
21154,106
41174,106
156716,106
221978,106
528648,106
276350,106
70671,106
77295,106
182461,106
264927,106
307883,106
379528,106
31610,106
106978,106
108366,106
272603,106
274368,106
297764,106
309387,106
436917,106
205581,106
161887,106
240091,106
337455,106
338392,106
349251,106
448630,106
477434,106
75807,106
196493,106
29095,106
417624,106
477444,106
188598,106
225082,106
78996,106
93720,106
190594,106
382227,106
427322,106
434394,106
38535,106
79452,106
141614,106
212183,106
260495,106
277134,106
459648,106
22866,106
149664,106
275966,106
424509,106
493437,106
173386,106
450014,106
470937,106
3377,106
148767,106
172046,106
184624,106
199488,106
331975,106
412951,106
127154,106
300544,106
311721,106
337573,106
344766,106
436717,106
451569,106
232072,106
232074,106
232085,106
232087,106
232089,106
178244,106
272390,106
277974,106
463833,106
513910,106
386965,106
62199,106
286132,106
376126,106
405539,106
463588,106
16918,106
69213,106
72931,106
82529,106
170492,106
208694,106
327779,106
349022,106
452959,106
513133,106
514141,106
59138,106
234964,106
343369,106
355,106
117897,106
125050,106
135470,106
148490,106
262784,106
301019,106
316713,106
454419,106
498798,106
511826,106
516166,106
133904,106
136376,106
173083,106
176690,106
403904,106
15374,106
54970,106
121608,106
175662,106
243349,106
415040,106
459856,106
56936,106
525963,106
92798,106
297194,106
332419,106
351701,106
358664,106
362157,106
498996,106
174203,106
241085,106
346745,106
443730,106
24453,106
161772,106
192173,106
258185,106
230760,106
266604,106
320426,106
334869,106
134295,106
183623,106
198160,106
385571,106
443058,106
62125,106
87294,106
321162,106
328120,106
426006,106
26523,106
372304,106
436329,106
449527,106
75735,106
372820,106
387458,106
529629,106
7379,106
128581,106
316253,106
330614,106
33057,106
71425,106
88086,106
163632,106
446359,106
513533,106
207072,106
262052,106
99020,106
130665,106
190407,106
283034,106
284329,106
520231,106
532629,106
24554,106
108734,106
170894,106
237162,106
270956,106
294948,106
336096,106
379068,106
14367,106
109195,106
28517,106
417970,106
124303,106
183089,106
356340,106
442111,106
470895,106
504394,106
232093,106
232098,106
232100,106
232101,106
44600,106
101156,106
210456,106
255960,106
316174,106
321954,106
389699,106
8587,106
55740,106
76672,106
124918,106
166600,106
191632,106
323821,106
392181,106
440685,106
423221,106
43145,106
46006,106
207158,106
322236,106
461207,106
20152,106
72576,106
469134,106
101737,106
335865,106
472419,106
29712,106
94641,106
169475,106
393727,106
20701,106
72904,106
421359,106
129466,106
329607,106
401824,106
107792,106
124947,106
143848,106
151580,106
185006,106
221703,106
299633,106
346093,106
56519,106
305469,106
331314,106
332304,106
399699,106
494931,106
3579,106
138359,106
399600,106
55144,106
109992,106
124661,106
180828,106
182259,106
307361,106
323390,106
345233,106
359142,106
386929,106
122397,106
190338,106
204008,106
364973,106
75957,106
456310,106
512398,106
60234,106
396230,106
457165,106
76248,106
125132,106
136105,106
226351,106
259859,106
356055,106
362885,106
386354,106
477206,106
22722,106
35226,106
43922,106
55822,106
63675,106
73545,106
209442,106
296272,106
449143,106
287184,106
303877,106
407131,106
410006,106
518557,106
38959,106
142259,106
211656,106
290340,106
354811,106
471627,106
43729,106
58250,106
80502,106
194869,106
474692,106
46448,106
55644,106
178280,106
280694,106
372207,106
420957,106
423436,106
140907,106
235617,106
264840,106
430873,106
489942,106
110806,106
347682,106
356655,106
405630,106
452318,106
187473,106
240311,106
279030,106
453787,106
530748,106
326133,106
348735,106
375095,106
437193,106
456490,106
503249,106
52859,106
69858,106
145470,106
203051,106
371396,106
145047,106
161477,106
268972,106
317097,106
332061,106
357808,106
425794,106
453366,106
484967,106
133256,106
184304,106
335258,106
85327,106
100732,106
135397,106
218440,106
253427,106
304942,106
316469,106
336810,106
36589,106
41892,106
249908,106
362319,106
379951,106
389287,106
65133,106
76095,106
130073,106
199341,106
278338,106
393043,106
440533,106
31919,106
99067,106
219240,106
253852,106
357329,106
361942,106
375319,106
51065,106
97553,106
122810,106
361231,106
517594,106
528531,106
67720,106
269324,106
272432,106
349389,106
232112,106
426394,106
442708,106
458909,106
526196,106
141671,106
169398,106
286124,106
13041,106
103852,106
178944,106
233484,106
295792,106
95733,106
314411,106
323641,106
338145,106
498161,106
5190,106
194840,106
200430,106
390397,106
411429,106
153189,106
196888,106
203590,106
536435,106
52667,106
67113,106
105806,106
535221,106
124365,106
152595,106
200940,106
313645,106
376155,106
415996,106
482120,106
489085,106
16713,106
65222,106
122269,106
189626,106
246079,106
450007,106
349114,106
462759,106
3470,106
268108,106
364186,106
485268,106
488981,106
58631,106
103443,106
129275,106
313440,106
12237,106
90353,106
116403,106
144257,106
404655,106
19431,106
54876,106
131144,106
384117,106
424212,106
42959,106
162952,106
212787,106
268788,106
327560,106
367889,106
434936,106
21842,106
50156,106
83741,106
111660,106
161683,106
205988,106
429093,106
635,106
86501,106
104201,106
280606,106
320577,106
350231,106
382460,106
43975,106
382473,106
393677,106
394139,106
74339,106
207753,106
44260,106
352246,106
391347,106
438444,106
52080,106
82997,106
359333,106
11715,106
75806,106
202410,106
272548,106
358372,106
384235,106
81592,106
101583,106
319929,106
16256,106
116434,106
117838,106
127912,106
149550,106
253731,106
272854,106
132840,106
133042,106
166728,106
186452,106
219906,106
320840,106
466392,106
531057,106
115269,106
153486,106
179531,106
418928,106
492685,106
531796,106
83497,106
108742,106
159035,106
165802,106
174948,106
186572,106
262792,106
330272,106
36078,106
86220,106
348092,106
392890,106
424244,106
134829,106
140216,106
47865,106
478232,106
47874,106
198430,106
33224,106
64289,106
87362,106
48101,106
165296,106
169196,106
354078,106
498903,106
33289,106
235469,106
281437,106
359657,106
421195,106
521707,106
47812,106
356795,106
421863,106
152952,106
164087,106
255954,106
363560,106
396368,106
399954,106
15667,106
260109,106
501321,106
516405,106
167705,106
207224,106
483673,106
47706,106
405447,106
410995,106
495712,106
526094,106
137290,106
142962,106
177262,106
195566,106
278977,106
394392,106
12374,106
86922,106
75098,106
85139,106
241569,106
399968,106
438650,106
457496,106
56605,106
88061,106
111347,106
111928,106
152275,106
262692,106
270215,106
448283,106
33350,106
115629,106
116442,106
133524,106
288750,106
446002,106
49047,106
333137,106
463789,106
57288,106
88290,106
146733,106
198615,106
208723,106
270322,106
287104,106
289132,106
319465,106
404697,106
436800,106
115503,106
129940,106
136026,106
156704,106
277848,106
419978,106
515821,106
70691,106
81531,106
98884,106
101531,106
126959,106
213866,106
226668,106
267885,106
358468,106
387287,106
165241,106
510521,106
88453,106
121635,106
159432,106
521552,106
407943,106
232066,106
232068,106
142619,106
151473,106
195794,106
293365,106
343171,106
396197,106
455738,106
291217,106
426344,106
48609,106
488854,106
60660,106
102631,106
228050,106
242447,106
322398,106
412352,106
472879,106
122011,106
263977,106
285621,106
394178,106
403065,106
187027,106
8404,106
138269,106
170257,106
181363,106
191011,106
319286,106
378685,106
465851,106
467939,106
9004,106
393225,106
454335,106
21644,106
68346,106
213834,106
110441,106
110998,106
119154,106
126177,106
201245,106
279654,106
280416,106
436291,106
447545,106
464831,106
115083,106
353251,106
408310,106
432214,106
488068,106
133962,106
179255,106
197506,106
245572,106
298077,106
381571,106
418291,106
100206,106
125943,106
136344,106
167018,106
213371,106
223913,106
329406,106
406880,106
532199,106
94835,106
137748,106
148895,106
106290,106
190389,106
291270,106
368624,106
511878,106
2938,106
484027,106
1141,106
834,106
1870,106
48689,106
166524,106
285686,106
323729,106
60186,106
164215,106
206465,106
293729,106
213521,106
287099,106
427126,106
70014,106
413774,106
212327,106
341040,106
484037,106
534102,106
71982,106
73646,106
96624,106
292475,106
475372,106
61796,106
132825,106
157303,106
61945,106
119742,106
172134,106
174298,106
346387,106
529734,106
7243,106
113320,106
184461,106
236287,106
92718,106
148364,106
273646,106
436608,106
468704,106
81587,106
87929,106
184797,106
220018,106
253194,106
533284,106
157806,106
180884,106
402887,106
16651,106
416235,106
505391,106
76857,106
158940,106
179910,106
224897,106
236836,106
414372,106
469412,106
12123,106
34824,106
121861,106
163926,106
492321,106
12256,106
63436,106
133548,106
188422,106
429673,106
458140,106
490325,106
52486,106
89294,106
105125,106
241678,106
313035,106
341969,106
411236,106
528835,106
4674,106
6719,106
198803,106
253522,106
266024,106
375138,106
383658,106
74721,106
255223,106
495255,106
35941,106
360392,106
365832,106
448307,106
520044,106
132180,106
71848,106
99701,106
149239,106
293532,106
120770,106
219265,106
301941,106
430196,106
430262,106
482066,106
27859,106
182639,106
280853,106
1001,106
416945,106
465610,106
66171,106
203589,106
239776,106
460151,106
478525,106
121643,106
136175,106
179044,106
281217,106
49249,106
157910,106
193615,106
313043,106
190208,106
310696,106
322778,106
412006,106
63443,106
80040,106
91127,106
155665,106
181446,106
254643,106
329534,106
478986,106
537307,106
292,106
3560,106
4779,106
43233,106
130046,106
210817,106
241461,106
282528,106
421653,106
102734,106
186106,106
240237,106
5216,106
7253,106
25502,106
217782,106
246318,106
327864,106
377680,106
474126,106
129431,106
179937,106
299089,106
48150,106
267525,106
294541,106
313298,106
443233,106
11035,106
64435,106
176747,106
376114,106
483444,106
492916,106
226570,106
5426,106
363719,106
113931,106
141993,106
237221,106
275158,106
476022,106
530225,106
255061,106
259947,106
452674,106
526821,106
17350,106
86006,106
125937,106
266070,106
330190,106
403462,106
73121,106
509265,106
522869,106
88206,106
383265,106
433199,106
455749,106
3362,106
114624,106
260022,106
269250,106
278310,106
301754,106
329847,106
441181,106
449876,106
45219,106
88158,106
99506,106
160480,106
169866,106
263004,106
320976,106
86214,106
180659,106
211589,106
286342,106
314804,106
330764,106
407279,106
62623,106
111868,106
360974,106
404226,106
406290,106
428227,106
529378,106
99212,106
267473,106
365357,106
371555,106
443435,106
492834,106
511959,106
537676,106
43090,106
76144,106
236650,106
379607,106
475396,106
184360,106
200158,106
368090,106
399273,106
423751,106
462136,106
24882,106
178272,106
194658,106
265165,106
266281,106
289574,106
309081,106
344246,106
443071,106
378542,106
408625,106
23067,106
201559,106
269715,106
288352,106
318636,106
324427,106
359161,106
427584,106
439355,106
216211,106
361493,106
491960,106
10220,106
119964,106
122591,106
160185,106
161332,106
232721,106
252120,106
259477,106
472571,106
504667,106
33503,106
58511,106
154786,106
209306,106
241983,106
416644,106
511987,106
528998,106
85364,106
195261,106
296616,106
504214,106
25311,106
245406,106
270418,106
378092,106
436147,106
42669,106
231574,106
270709,106
459649,106
528303,106
139632,106
336256,106
32282,106
85399,106
138388,106
196864,106
285669,106
19603,106
72680,106
154403,106
482323,106
193580,106
205759,106
229367,106
290957,106
331530,106
360870,106
535688,106
32907,106
20946,106
133351,106
386708,106
438159,106
464134,106
521838,106
172472,106
417679,106
440173,106
444913,106
28919,106
534335,106
106032,106
140702,106
254447,106
279639,106
309879,106
451694,106
484695,106
102477,106
128584,106
200721,106
498315,106
536193,106
65190,106
83113,106
173325,106
265828,106
336223,106
416195,106
447870,106
453627,106
126318,106
145260,106
162536,106
283692,106
387772,106
412879,106
3583,106
84683,106
246551,106
329034,106
451266,106
525813,106
89664,106
168490,106
260832,106
270570,106
51997,106
97038,106
114105,106
217036,106
124252,106
167598,106
205930,106
398513,106
83877,106
133878,106
239636,106
300612,106
508441,106
3497,106
37427,106
37731,106
165033,106
240566,106
241684,106
253959,106
354151,106
371679,106
464812,106
10360,106
10825,106
10940,106
11051,106
12390,106
12055,106
182284,106
248670,106
276260,106
391038,106
44012,106
120211,106
183517,106
288309,106
315263,106
344399,106
452432,106
18402,106
360696,106
294336,106
393390,106
457948,106
108741,106
140406,106
186618,106
522802,106
131028,106
319329,106
341880,106
449298,106
452947,106
71839,106
238728,106
326492,106
343638,106
396569,106
423739,106
432370,106
68040,106
10727,106
159313,106
192149,106
255074,106
303994,106
337269,106
6757,106
491146,106
88863,106
156280,106
238289,106
342806,106
460950,106
52027,106
163959,106
223006,106
345146,106
88904,106
459957,106
502221,106
15326,106
194643,106
444539,106
84511,106
89477,106
55932,106
236067,106
254153,106
297267,106
366654,106
408234,106
89927,106
103312,106
178908,106
261555,106
266327,106
461763,106
32309,106
160389,106
432754,106
36897,106
237045,106
278509,106
283327,106
423424,106
175340,106
287042,106
139834,106
147068,106
264268,106
346847,106
55180,106
145405,106
158017,106
191711,106
264666,106
366181,106
512099,106
463654,106
107623,106
212300,106
139918,106
252190,106
74246,106
175115,106
398237,106
417418,106
72551,106
174944,106
383778,106
486459,106
94188,106
72178,106
289901,106
94471,106
490417,106
19297,106
48105,106
156619,106
161096,106
406105,106
53223,106
88804,106
316762,106
368548,106
351566,106
443093,106
33771,106
57978,106
75673,106
89898,106
110578,106
184689,106
199629,106
424866,106
537655,106
52559,106
462198,106
82900,106
149129,106
163702,106
240995,106
251168,106
114850,106
156162,106
157461,106
208944,106
268753,106
3704,106
15169,106
85120,106
125869,106
193107,106
198713,106
350605,106
12959,106
72772,106
112013,106
152561,106
193893,106
262332,106
319359,106
417644,106
429750,106
72064,106
128451,106
201665,106
322736,106
370057,106
417256,106
86195,106
97438,106
136096,106
174451,106
345305,106
448915,106
120624,106
264831,106
7570,106
226097,106
238002,106
301413,106
516884,106
536135,106
65266,106
97949,106
127820,106
162625,106
236667,106
337825,106
348865,106
387934,106
515153,106
214897,106
268870,106
451700,106
53707,106
60801,106
147706,106
289944,106
32163,106
60602,106
70413,106
279243,106
359016,106
364119,106
160457,106
213241,106
350754,106
368567,106
466514,106
9037,106
78734,106
71130,106
122999,106
118355,106
88247,106
116908,106
339070,106
303495,106
522033,106
522631,106
12065,106
70858,106
111272,106
128815,106
166201,106
181724,106
354894,106
377936,106
198988,106
313398,106
415016,106
417439,106
463820,106
7677,106
21787,106
371424,106
430876,106
463913,106
490074,106
195824,106
197893,106
472412,106
10466,106
12340,106
80821,106
112899,106
117668,106
157024,106
161085,106
229115,106
281959,106
324313,106
419760,106
468548,106
164406,106
222892,106
261933,106
341343,106
68710,106
511339,106
517447,106
170296,106
183195,106
297093,106
342406,106
440496,106
443228,106
98646,106
102755,106
104466,106
145592,106
173125,106
209981,106
322631,106
325011,106
330005,106
343664,106
412504,106
441915,106
23926,106
117006,106
366021,106
454540,106
477974,106
517834,106
184566,106
227382,106
483200,106
516796,106
32362,106
86940,106
201853,106
350496,106
390354,106
110513,106
222314,106
275247,106
398992,106
412074,106
429714,106
34370,106
96886,106
136894,106
237376,106
241739,106
273192,106
283313,106
287018,106
105469,106
108792,106
303425,106
58133,106
167845,106
207423,106
305911,106
26163,106
473568,106
522555,106
21991,106
171548,106
411935,106
445665,106
132109,106
234553,106
236273,106
248935,106
336940,106
464405,106
34562,106
271039,106
498019,106
4300,106
94350,106
134266,106
365693,106
426594,106
442598,106
48335,106
112009,106
275628,106
289165,106
352248,106
477428,106
492953,106
130412,106
146020,106
378734,106
78274,106
184085,106
292130,106
314818,106
501248,106
521755,106
91055,106
132191,106
495070,106
60245,106
77531,106
328854,106
332978,106
362560,106
389029,106
21245,106
85075,106
292680,106
288636,106
445724,106
524731,106
33754,106
147836,106
110140,106
251093,106
283701,106
320699,106
328001,106
380382,106
196109,106
197717,106
205528,106
206651,106
268211,106
335845,106
215953,106
246500,106
287729,106
499669,106
2982,106
28416,106
94318,106
154273,106
202249,106
214798,106
298008,106
111476,106
35328,106
197764,106
335779,106
471136,106
518631,106
62542,106
166576,106
206602,106
355080,106
398252,106
471426,106
56134,106
76711,106
251064,106
517114,106
94873,106
118771,106
112213,106
489276,106
507341,106
74713,106
77452,106
170394,106
314937,106
502192,106
255389,106
275024,106
429465,106
438083,106
521470,106
37148,106
349709,106
439298,106
3807,106
24773,106
137507,106
312841,106
416986,106
430325,106
443905,106
504681,106
532824,106
108991,106
67048,106
140791,106
207283,106
239263,106
278393,106
418116,106
473263,106
490709,106
194511,106
349500,106
456751,106
30413,106
39434,106
47309,106
113193,106
151694,106
249122,106
363282,106
98329,106
101800,106
536302,106
359169,106
57240,106
210061,106
383112,106
450464,106
77680,106
110719,106
165387,106
329722,106
363617,106
512965,106
137035,106
164492,106
419846,106
516143,106
104496,106
117455,106
266177,106
347430,106
469463,106
521224,106
55304,106
78833,106
115598,106
260341,106
273900,106
314436,106
379752,106
466506,106
478837,106
533965,106
9237,106
222292,106
222714,106
246469,106
470034,106
499564,106
154028,106
414160,106
524913,106
88615,106
176756,106
202261,106
253083,106
81290,106
339384,106
36352,106
62351,106
78173,106
99032,106
170669,106
252667,106
415315,106
529345,106
38992,106
80733,106
344809,106
369346,106
370897,106
429657,106
28558,106
72884,106
135803,106
361801,106
440452,106
529199,106
140046,106
152949,106
337599,106
382542,106
432301,106
434901,106
442514,106
513864,106
106092,106
142595,106
501489,106
308930,106
383457,106
422543,106
373707,106
462552,106
1721,106
6640,106
19180,106
73841,106
663,106
305207,106
105422,106
159168,106
263893,106
526538,106
13479,106
51833,106
111503,106
202495,106
262771,106
287697,106
341651,106
363199,106
37266,106
98450,106
287537,106
404595,106
156287,106
257301,106
311788,106
440291,106
13337,106
14925,106
14876,106
15311,106
16219,106
46511,106
198543,106
217434,106
254942,106
325217,106
361622,106
370384,106
441861,106
491734,106
510315,106
169426,106
189674,106
311219,106
35174,106
63875,106
95749,106
194921,106
269670,106
276205,106
329261,106
471002,106
102747,106
277397,106
522190,106
12840,106
70103,106
117283,106
213823,106
306844,106
507100,106
511946,106
528929,106
116231,106
444537,106
326977,106
466190,106
136664,106
150112,106
161520,106
8348,106
76320,106
75641,106
119220,106
257856,106
119916,106
156392,106
215622,106
290294,106
302527,106
355980,106
85188,106
87656,106
123656,106
105107,106
402575,106
18898,106
38519,106
75076,106
265287,106
326399,106
364318,106
366240,106
382002,106
461504,106
519836,106
76493,106
118077,106
425190,106
105951,106
129716,106
483656,106
492980,106
495359,106
27528,106
68609,106
273298,106
273527,106
417424,106
518741,106
104976,106
3668,106
28889,106
93129,106
104606,106
144994,106
149928,106
506152,106
97005,106
152012,106
287138,106
377134,106
232,106
53743,106
277445,106
323142,106
389710,106
453903,106
524491,106
532634,106
3057,106
66978,106
78973,106
147130,106
160149,106
182217,106
386538,106
232095,107
170492,107
475549,107
374290,107
79772,107
169589,107
497320,107
137128,107
228301,107
382501,107
232095,108
462020,108
224025,108
183201,108
495397,108
181978,108
445577,108
89952,108
523426,108
185126,108
232042,108
158920,108
310344,108
267949,108
281867,108
515773,108
305380,108
50874,108
235138,108
478714,108
53630,108
180403,108
195849,108
22673,108
273833,108
3377,108
214641,108
275688,108
49413,108
98967,108
7911,108
173083,108
19512,108
415875,108
502426,108
76804,108
105874,108
265683,108
434031,108
304369,108
464906,108
474661,108
193743,108
231162,108
234456,108
248111,108
534422,108
441267,108
247519,108
418635,108
29626,108
417970,108
422854,108
44600,108
451121,108
166600,108
4699,108
317011,108
439512,108
110368,108
139556,108
277658,108
421359,108
330707,108
83978,108
267168,108
345233,108
426798,108
232495,108
105388,108
80502,108
173122,108
85679,108
103370,108
49026,108
356655,108
478267,108
198239,108
484967,108
100732,108
218440,108
257852,108
76095,108
123936,108
228854,108
67720,108
284407,108
185731,108
506466,108
178944,108
411429,108
376155,108
42031,108
128362,108
77447,108
12237,108
22588,108
382460,108
505681,108
348092,108
424244,108
209021,108
223341,108
477842,108
7413,108
57483,108
11730,108
56572,108
512887,108
155591,108
163002,108
452124,108
501734,108
146603,108
248473,108
278995,108
228641,108
247886,108
287104,108
319465,108
443000,108
198872,108
213288,108
358468,108
53643,108
183175,108
62142,108
14569,108
113673,108
249085,108
483471,108
508258,108
376796,108
497734,108
206465,108
511422,108
459568,108
75159,108
531280,108
122138,108
429091,108
475372,108
174298,108
260559,108
174708,108
284622,108
220018,108
62603,108
301547,108
26502,108
36177,108
163926,108
12256,108
190537,108
268719,108
280508,108
520044,108
430196,108
525997,108
59816,108
24591,108
7253,108
7306,108
296002,108
284473,108
174123,108
285117,108
314804,108
25187,108
378542,108
126613,108
201559,108
334237,108
232721,108
503555,108
318995,108
331003,108
374019,108
497517,108
281872,108
26840,108
360870,108
358055,108
11217,108
220215,108
309879,108
440497,108
137146,108
94214,108
330729,108
350236,108
1595,108
3497,108
12851,108
72654,108
424720,108
207605,108
97104,108
252565,108
89927,108
229581,108
90879,108
346847,108
504274,108
412231,108
453699,108
26807,108
98766,108
39457,108
40183,108
231581,108
421097,108
477349,108
89189,108
454377,108
322736,108
520641,108
226097,108
127820,108
236667,108
60602,108
483608,108
358434,108
118355,108
116908,108
270442,108
67545,108
513734,108
335769,108
341343,108
18789,108
271163,108
483200,108
203124,108
352853,108
411499,108
535449,108
305911,108
470024,108
234871,108
345231,108
490514,108
378734,108
173075,108
301781,108
3202,108
452005,108
123890,108
295190,108
112213,108
346955,108
194511,108
495559,108
84444,108
9787,108
89504,108
179318,108
10104,108
105305,108
180501,108
370897,108
30170,108
126172,108
259804,108
373707,108
340562,108
108140,108
279901,108
365291,108
471285,108
198004,108
225358,108
396107,108
79497,108
129581,108
441897,108
10490,108
70350,108
239171,108
441004,108
31514,108
207062,108
207383,108
87953,108
140953,108
434158,108
232095,109
360,109
438268,109
82938,109
263772,109
147490,109
418928,109
443435,109
248244,109
323817,109
433417,109
435194,109
389029,109
46548,109
28558,109
232095,110
251759,110
33486,110
116953,110
273416,110
415901,110
92154,110
108247,110
60876,110
90508,110
365439,110
325626,110
234183,110
10983,110
383271,110
222146,110
307743,110
119052,110
124417,110
107564,110
200083,110
321513,110
521090,110
115839,110
201322,110
348112,110
53518,110
390060,110
128376,110
375905,110
49152,110
270076,110
208916,110
457218,110
201954,110
229353,110
218412,110
120865,110
231872,110
334013,110
386633,110
175073,110
337455,110
338392,110
448630,110
482429,110
477444,110
76458,110
101768,110
371450,110
382227,110
79452,110
139748,110
61143,110
306796,110
327032,110
377531,110
424509,110
517800,110
148767,110
340181,110
83168,110
153263,110
77214,110
337573,110
272390,110
452580,110
42598,110
224949,110
119196,110
513133,110
174232,110
209711,110
257171,110
343369,110
379927,110
499881,110
144387,110
176690,110
443155,110
462442,110
75217,110
155480,110
329597,110
282983,110
416879,110
206954,110
353905,110
17083,110
434031,110
387458,110
243700,110
330614,110
513179,110
123506,110
169916,110
441267,110
347720,110
120813,110
235347,110
287727,110
442111,110
347566,110
389699,110
323821,110
406765,110
343674,110
453547,110
29712,110
110368,110
346728,110
487824,110
512883,110
355169,110
415756,110
464862,110
143848,110
315033,110
346093,110
104126,110
494931,110
401235,110
364973,110
456310,110
226351,110
55822,110
103902,110
255469,110
409063,110
518557,110
70048,110
354811,110
100076,110
321501,110
350629,110
420233,110
356655,110
